ID,DAY,RACE,ACTOR,TEXT,TYPE,TONE,MOOD,CLIENT,EXTRA,SUSPECT1,SUSPECT2,SUSPECT3,CORRECTANSWER
#0606010199--,06,Desconocida,Minijefe,"Tomorrow I’ll review what you did wrong, so… rest up.",dialogue,normal,neutral,clientFINAL,,,,,
#0606019999--,06,Desconocida,Minijefe,"Mid night, human. Tomorrow will be a hard day...",end,normal,neutral,clientFINAL,,,,,
#0706010000--,07,Desconocida,Minijefe,"Hello, last day human! Did you know today is special?",init,interrogative,neutral,clientZERO,,,,,
#0706010100--,07,Desconocida,Minijefe,It’s the first day of the year with no new rules!,dialogue,exclamative,neutral,clientZERO,,,,,
#0706010200--,07,Desconocida,Minijefe,"That means I can make more money… finally, something good!",dialogue,exclamative,neutral,clientZERO,,,,,
#0706010300--,07,Desconocida,Minijefe,"And since it’s such a special day, you’ll get special treatment.",dialogue,normal,neutral,clientZERO,,,,,
#0706010400--,07,Desconocida,Minijefe,Today I’ll review how you’ve been working…,dialogue,normal,neutral,clientZERO,,,,,
#0706010500--,07,Desconocida,Minijefe,"Not through the cameras, of course… I mean with my magical mind powers.",dialogue,normal,neutral,clientZERO,,,,,
#0706010600--,07,Desconocida,Minijefe,"If you did well these days, you’ll stay.",dialogue,normal,neutral,clientZERO,,,,,
#0706010700--,07,Desconocida,Minijefe,If not… I hope you’ve got savings to pay for your paperwork.,dialogue,normal,neutral,clientZERO,,,,,
#0706010800--,07,Desconocida,Minijefe,"Because if you don’t earn enough today, you’re LOSING YOUR PAPERWORK!",dialogue,exclamative,neutral,clientZERO,,,,,
#0706010900--,07,Desconocida,Minijefe,"Still, I trust you’ve been useful… for once.",dialogue,normal,neutral,clientZERO,,,,,
#0706019900--,07,Desconocida,Minijefe,"Good luck—let’s hope this isn’t your last day, newbie.",end,normal,neutral,clientZERO,,,,,
#0701030001--,07,Elementales,Jissy,Hey… bro. I’m back.,init,normal,neutral,clientONE,,,,,
#0701030101--,07,Elementales,Jissy,Spent a few days… cough cough… at the station.,dialogue,normal,neutral,clientONE,,,,,
#0701030201--,07,Elementales,Jissy,Nothing serious. Just… weird mixes.,dialogue,normal,neutral,clientONE,,,,,
#0701030301--,07,Elementales,Jissy,"My boss says “experimenting” isn’t the same as “tax evasion with liquids"".",dialogue,normal,neutral,clientONE,,,,,
#0701030401--,07,Elementales,Jissy,"But it’s chill, I got out for lack of evidence and one confused rune.",dialogue,normal,neutral,clientONE,,,,,
#0701039901--,07,Elementales,Jissy,"Well, I gotta get back to the “office” without the tubes exploding.",end,normal,neutral,clientONE,,,,,
#070103AA01--,07,Elementales,Jissy,"Nice, bro. I’d trust you with my favorite picante mix.",tick,normal,neutral,clientONE,,,,,
#070103BB01--,07,Elementales,Jissy,Messing up again? You must be from the Anti-Mix Department.,cross,interrogative,neutral,clientONE,,,,,
#0704030002--,07,Magos Oscuros,Jonathan,Thank you for freeing me.,init,normal,neutral,clientTWO,,,,,
#0704030102--,07,Magos Oscuros,Jonathan,Cold is no longer a prison… it is home.,dialogue,normal,neutral,clientTWO,,,,,
#070403--02--,07,Magos Oscuros,Jonathan,Leaving the simulation was my liberation. And i'm out of the freezer now... FREE AT LAST..!,break,normal,neutral,clientTWO,,,,,
#0703030003--,07,Limbásticos,Giovanni,"Ciao, my friend! A new culinary adventure begins today.",init,exclamative,neutral,clientTHREE,,,,,
#0703030103--,07,Limbásticos,Giovanni,"I’m opening a restaurant called ""The Tasty Tentacle"".",dialogue,normal,neutral,clientTHREE,,,,,
#0703030203--,07,Limbásticos,Giovanni,"We'll have singing dishes, soups that predict the future, and enslaved waiters.",dialogue,normal,neutral,clientTHREE,,,,,
#0703030303--,07,Limbásticos,Giovanni,I’m thinking of a certain Cululu as our sommelier… if he doesn’t scare the clients.,dialogue,normal,neutral,clientTHREE,,,,,
#0703039903--,07,Limbásticos,Giovanni,Charge me for the ingredients for the grand opening menu.,end,normal,neutral,clientTHREE,,,,,
#070303AA03--,07,Limbásticos,Giovanni,You’re invited to the opening! Though you might transform into something...,tick,exclamative,neutral,clientTHREE,,,,,
#070303BB03--,07,Limbásticos,Giovanni,Mamma mia! Bad omens already!,cross,exclamative,neutral,clientTHREE,,,,,
#0704040004--,07,Magos Oscuros,Manolo,"Good morning, future believer. I see you’re still chained to this shop.",init,normal,neutral,clientFOUR,,,,,
#0704040104--,07,Magos Oscuros,Manolo,You could try being freer if you came to one of our church services.,dialogue,normal,neutral,clientFOUR,,,,,
#0704040204--,07,Magos Oscuros,Manolo,"It would benefit you, especially with some info I’ll share now.",dialogue,normal,neutral,clientFOUR,,,,,
#0704040304--,07,Magos Oscuros,Manolo,"We’re bringing former heroes back to life, like wedid with the great Sergei the Nervous.",dialogue,normal,neutral,clientFOUR,,,,,
#0704040404--,07,Magos Oscuros,Manolo,And soon he won’t be the only one to return and help us.,dialogue,normal,neutral,clientFOUR,,,,,
#0704040504--,07,Magos Oscuros,Manolo,"So I think it’d be smart to be on our side, not the detective’s who’s been watching you.",dialogue,normal,neutral,clientFOUR,,,,,
#0704040604--,07,Magos Oscuros,Manolo,Think I didn’t know? That detective’s been poking around our sacred church for days.,dialogue,interrogative,neutral,clientFOUR,,,,,
#0704040704--,07,Magos Oscuros,Manolo,"And he always comes to this shop at day’s end, so I hope you tell him a little lie today.",dialogue,normal,neutral,clientFOUR,,,,,
#0704049904--,07,Magos Oscuros,Manolo,"Anyway, today I’m here as a customer... so charge me, human.",end,normal,neutral,clientFOUR,,,,,
#070404AA04--,07,Magos Oscuros,Manolo,"I’ll be expecting you at my church soon, human.",tick,normal,neutral,clientFOUR,,,,,
#070404BB04--,07,Magos Oscuros,Manolo,"When we revive the heroes, I hope you know I’ll remember this.",cross,normal,neutral,clientFOUR,,,,,
#0702010005--,07,Híbridos,Elvog,Sup… damn hybrid rules!,init,exclamative,neutral,clientFIVE,,,,,
#0702010105--,07,Híbridos,Elvog,I’m sick of being told whennn to drink and how much to work.,dialogue,normal,neutral,clientFIVE,,,,,
#0702010205--,07,Híbridos,Elvog,"Why can’t a toad-hippo live his liiiife, huh?",dialogue,interrogative,neutral,clientFIVE,,,,,
#0702010305--,07,Híbridos,Elvog,So I’ve decided… I’M OPENING MY OWN BREWERY!,dialogue,exclamative,neutral,clientFIVE,,,,,
#0702010405--,07,Híbridos,Elvog,"I’ll call it... ""The Sacred Foam Nook""! Only for legends like me.",dialogue,normal,neutral,clientFIVE,,,,,
#0702010505--,07,Híbridos,Elvog,"No rules, no schedules, no pants if you don’t want 'em.",dialogue,normal,neutral,clientFIVE,,,,,
#0702010605--,07,Híbridos,Elvog,"But first… I need more beer. Serve me, champ.",dialogue,normal,neutral,clientFIVE,,,,,
#0702019905CO,07,Híbridos,Elvog,Andd… because of that day... I’ll give you my favorite flower vase: it’s like a brother to me… hic.,end,normal,neutral,clientFIVE,collectable,,,,
#070201AA05--,07,Híbridos,Elvog,You’ll have a VIP table for life—open bar and hypnotic karaoke!,tick,exclamative,neutral,clientFIVE,,,,,
#070201BB05--,07,Híbridos,Elvog,Starting off with debts already… just like the good old days!,cross,exclamative,neutral,clientFIVE,,,,,
#070204000E--,07,Híbridos,Petra,"Hey, cutie… I got fired…",init,normal,neutral,clientFIVEalt,,,,,
#070204010E--,07,Híbridos,Petra,Which is… GREAT!,dialogue,exclamative,neutral,clientFIVEalt,,,,,
#070204020E--,07,Híbridos,Petra,"I liked the job, but it was getting repetitive.",dialogue,normal,neutral,clientFIVEalt,,,,,
#070204030E--,07,Híbridos,Petra,Apparently they rehired the drunk who was there before.,dialogue,normal,neutral,clientFIVEalt,,,,,
#070204040E--,07,Híbridos,Petra,"Anyway, I don’t think I’ll need my adventure gear anymore.",dialogue,normal,neutral,clientFIVEalt,,,,,
#070204050ECO,07,Híbridos,Petra,"As a keepsake, you can have this map.",dialogue,normal,neutral,clientFIVEalt,collectable,,,,
#070204--0E--,07,Híbridos,Petra,Pretty sure I got it at a restaurant—hope you like it.,break,normal,neutral,clientFIVEalt,,,,,
#0701050006--,07,Elementales,Tapicio,Greetings from an existence… slightly less somber.,init,normal,neutral,clientSIX,,,,,
#0701050106--,07,Elementales,Tapicio,My son and I now share a loom. His name is Cup.,dialogue,normal,neutral,clientSIX,,,,,
#0701050206--,07,Elementales,Tapicio,"Sometimes he talks about football, sometimes about ancient tapestry rituals.",dialogue,normal,neutral,clientSIX,,,,,
#0701050306--,07,Elementales,Tapicio,I no longer cast sad looks… now they’re just intense.,dialogue,normal,neutral,clientSIX,,,,,
#0701059906--,07,Elementales,Tapicio,"Ring these up, they’re for his graduation from dark kindergarten.",end,normal,neutral,clientSIX,,,,,
#070105AA06--,07,Elementales,Tapicio,Thank you… feels nice to gift something that isn’t melancholy.,tick,normal,neutral,clientSIX,,,,,
#070105BB06--,07,Elementales,Tapicio,Well… just another embroidered shadow.,cross,normal,neutral,clientSIX,,,,,
#0702030007--,07,Híbridos,Mara,"Hello, darling…",init,normal,neutral,clientSEVEN,,,,,
#0702030107--,07,Híbridos,Mara,That guy from the date came back to harass me.,dialogue,normal,neutral,clientSEVEN,,,,,
#0702030207--,07,Híbridos,Mara,"I sprayed pepper spray, but his orb blocked most of it.",dialogue,normal,neutral,clientSEVEN,,,,,
#0702030307--,07,Híbridos,Mara,At least he got the message: stay away.,dialogue,normal,neutral,clientSEVEN,,,,,
#0702039907--,07,Híbridos,Mara,Ring me up—I’m starting to feel unwell.,end,normal,neutral,clientSEVEN,,,,,
#070203AA07CO,07,Híbridos,Mara,"Thanks… Now I’ll only have to deal with my kid, thankfully.",tick,normal,neutral,clientSEVEN,collectable,,,,
#070203BB07--,07,Híbridos,Mara,"Great, I don’t even know where my head is.",cross,normal,neutral,clientSEVEN,,,,,
#0701010008--,07,Elementales,Bonnie,"Hi plain outfit hum- ough, that reminds me that i was used as a coat rack at the museum… AGAIN!",init,exclamative,neutral,clientEIGHT,,,,,
#0701010108--,07,Elementales,Bonnie,No idea why I still work there. They should treat me like the diva I am.,dialogue,normal,neutral,clientEIGHT,,,,,
#0701010208--,07,Elementales,Bonnie,"So I quit, and I’m thinking of learning tap dance.",dialogue,normal,neutral,clientEIGHT,,,,,
#0701010308--,07,Elementales,Bonnie,"I have no tendons, though, so I’ll compensate with magic drinks.",dialogue,normal,neutral,clientEIGHT,,,,,
#0701010408--,07,Elementales,Bonnie,"Beer to lubricate the kneecaps, mana in case I fall apart mid-step.",dialogue,normal,neutral,clientEIGHT,,,,,
#0701019908--,07,Elementales,Bonnie,"Skeletons don’t wait, so here, make it quick.",end,normal,neutral,clientEIGHT,,,,,
#070101AA08--,07,Elementales,Bonnie,"If I nail the routine, I’ll invite you to the show.",tick,normal,neutral,clientEIGHT,,,,,
#070101BB08--,07,Elementales,Bonnie,I de-calcified from the disgust…,cross,normal,neutral,clientEIGHT,,,,,
#0704060009--,07,Magos Oscuros,Pijus Magnus,Never worthy of me...,init,normal,neutral,clientNINE,,,,,
#0704060109--,07,Magos Oscuros,Pijus Magnus,Will this shop ever be-,dialogue,interrogative,neutral,clientNINE,,,,,
#0704060209--,07,Magos Oscuros,Pijus Magnus,Is there still… a human here?! Ugh...,dialogue,interrogative,neutral,clientNINE,,,,,
#0704060309--,07,Magos Oscuros,Pijus Magnus,"Daddy said I should live a humble experience, so I came back.",dialogue,normal,neutral,clientNINE,,,,,
#0704060409--,07,Magos Oscuros,Pijus Magnus,But this store is so depressing I feel more powerful just breathing its air.,dialogue,normal,neutral,clientNINE,,,,,
#0704069909--,07,Magos Oscuros,Pijus Magnus,I’ll buy some delicacies—I want to celebrate my future victory in the Inherited Magic Tournament.,end,normal,neutral,clientNINE,,,,,
#070406AA09--,07,Magos Oscuros,Pijus Magnus,You charged with a pinch of dignity. Not bad… for an inferior mortal.,tick,normal,neutral,clientNINE,,,,,
#070406BB09--,07,Magos Oscuros,Pijus Magnus,HOW DARE YOU?!,cross,exclamative,neutral,clientNINE,,,,,
#0703010010--,07,Limbásticos,Antonio,Hi… got anything for the soul? No? Coffee will do.,init,interrogative,neutral,clientTEN,,,,,
#0703010110--,07,Limbásticos,Antonio,I’ve been… thinking these days.,dialogue,normal,neutral,clientTEN,,,,,
#0703010210--,07,Limbásticos,Antonio,If I died programming and I’m still programming dead… did I ever live?,dialogue,interrogative,neutral,clientTEN,,,,,
#0703010310--,07,Limbásticos,Antonio,"Sometimes Patxi reads me motivational quotes, but… he talks too fast.",dialogue,normal,neutral,clientTEN,,,,,
#0703010410--,07,Limbásticos,Antonio,I started writing a book: 404: Life Meaning Not Found.,dialogue,normal,neutral,clientTEN,,,,,
#0703019910--,07,Limbásticos,Antonio,"Well, let's get this over with! I need to keep writing.",end,normal,neutral,clientTEN,,,,,
#070301AA10--,07,Limbásticos,Antonio,Th-thanks… the code compiled quickly today.,tick,normal,neutral,clientTEN,,,,,
#070301BB10--,07,Limbásticos,Antonio,Uh… not sure what I did wrong this time.,cross,normal,neutral,clientTEN,,,,,
#070301000J--,07,Limbásticos,Antonio,"Hey, you won’t believe it—my boyfriend fixed my eyesight.",init,normal,neutral,clientTENalt,,,,,
#070301010J--,07,Limbásticos,Antonio,Didn’t know poison was good for vision.,dialogue,normal,neutral,clientTENalt,,,,,
#070301020J--,07,Limbásticos,Antonio,Thanks to my sweetheart I feel much better.,dialogue,normal,neutral,clientTENalt,,,,,
#070301030J--,07,Limbásticos,Antonio,Ring me up—I want to buy him a gift.,dialogue,normal,neutral,clientTENalt,,,,,
#070301990J--,07,Limbásticos,Antonio,"Th-thanks… keep my glasses, I don’t need them anymore.",end,normal,neutral,clientTENalt,,,,,
#0706020099--,07,Desconocida,Detective,"I bring excellent news, human — we’re almost done with the case.",init,normal,neutral,clientFINAL,,,,,
#0706020199--,07,Desconocida,Detective,One of the suspects confessed: the church helped revive someone named Sergei Nerviosaus.,dialogue,normal,neutral,clientFINAL,,,,,
#0706020299--,07,Desconocida,Detective,"Tonight, we’ll raid their temple and arrest as many cult members as we can.",dialogue,normal,neutral,clientFINAL,,,,,
#0706020399--,07,Desconocida,Detective,That should tie things up… but there’s one mystery left.,dialogue,normal,neutral,clientFINAL,,,,,
#0706020499--,07,Desconocida,Detective,Who hit the victim with the orb?,dialogue,normal,neutral,clientFINAL,,,,,
#0706020599--,07,Desconocida,Detective,"We’ve narrowed it down to a few, but we think it was their leader.",dialogue,normal,neutral,clientFINAL,,,,,
#0706020699--,07,Desconocida,Detective,Even Detective Black isn’t sure who to arrest.,dialogue,normal,neutral,clientFINAL,,,,,
#0706020799--,07,Desconocida,Detective,So tell me — who do *you* think is the leader?,dialogue,interrogative,neutral,clientFINAL,,Geeraard,Giovanni,Manolo,Manolo
#0706029999--,07,Desconocida,Detective,Thanks for all your help. I hope we cross paths again.,end,normal,neutral,clientFINAL,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
#,,,,,,,neutral,,,,,,
